C2_AcCoA,C3_MalCoA,ACP,NADPH,NADH,FabD,FabH,FabG,FabZ,FabI,TesA,FabF,FabA,FabB,total_production,mean_chain_length
488.5568543583165,501.6892301502357,9.840035193522587,948.1416196125455,1010.9366314939288,0.9910668495318451,1.0259090870467615,0.972676659131824,0.9532728451303571,0.9085288670701849,10.6420252907679,0.9365541616034065,1.1191815797853808,0.9688620323020257,41.70314442657641,13.081370160853306
505.50487808675126,492.7179272151578,10.304058543394683,953.6803083216686,1068.512808641324,1.0510712039585806,1.0420173594910611,0.9377754162990337,1.0204852306474967,1.014613947801275,10.120716724627288,0.8994410335908707,0.9895650020887131,0.9622877552297818,42.700575221138735,13.023080415437905
474.7595454115316,507.35105357437453,9.28996525595,991.7436621604782,953.0373506018643,1.0597601861159613,0.9722998326645024,1.0473869708368444,1.061203958913269,0.9760779834287152,10.53023426185542,0.9566916163987867,0.9603028204264282,1.0650953663608824,40.36165443177937,13.203618656852395
494.7706106282072,462.2556871741068,10.016147691965818,930.8304774339751,1056.5370596065422,0.9969466622304378,1.028246171611185,0.9618933746336644,0.9965956257536155,0.9738539914573433,8.971018373364934,0.9869195330377394,1.0177865940642326,1.0135778483759874,40.374248925988276,13.239326934243431
496.01937475213805,516.1047630797423,10.620009057654533,1033.4633633183555,1045.4540205121057,1.003840050171879,0.9505559493918464,1.0136279053088046,1.0042917779620517,0.8737105126349695,10.06196098940033,0.9916543614696912,1.0797285174284739,1.107333297213805,42.13953526238409,13.219442107694004
513.5211396171452,494.25168795991715,10.180756237010481,1124.3441425636454,850.2498610067636,0.978507813136112,1.0031190070081215,0.9667501367657237,0.9726517565991901,0.9275398765803982,8.585231439391306,1.1292429378666202,1.0045242863455215,1.0395851550498678,40.36742653175974,13.525594195812836
505.36647806265853,508.96520169123465,10.26116085037484,1022.9411624545369,995.5864644115228,1.088757960539215,1.046466297496382,1.0258563260952014,0.9656029546201649,0.9127226919692822,10.56215832562994,1.0779644097739691,1.0642092370692284,1.0185475706636702,42.11926876141428,13.23142322149236
508.884317725998,491.49224681334476,10.453370206908373,947.8548430502246,1077.1112204461797,0.9245783914372206,0.9661567766059455,0.9808226422982822,1.0986826518423345,1.0302726890480023,8.915615029446013,1.0098043142480333,0.9995237211772245,1.0627960881953395,41.347319762520065,13.322436675526767
483.6542847645415,508.00902973435257,10.86648153606559,986.4407242924258,1038.9028690583998,0.9980176925681149,1.0976453966748287,1.0397578911910004,0.9371794490686253,0.9539034276236893,10.273825931370084,1.0360286953349078,1.0116379464117036,1.0585728800492953,43.81264873336508,13.147221175093206
496.75965915768074,473.18592989677694,10.075711540861594,922.2281028208881,977.9339421716023,1.0692061497051826,1.0567039746944986,1.0310502210467773,0.991938766735223,1.0136659663806125,9.548583965808048,0.981151598582148,0.9241822258421004,0.9189932323451396,41.23546444305382,13.16424151997346
519.5993867515332,529.7288603122115,10.614750430716562,981.119180935389,988.3604804664088,0.9946159968333214,1.0686053577209982,1.1110634725920663,0.9776429926026802,1.0329454658849606,11.279561327414081,0.9793133114090035,1.017483888935479,0.9598010229395544,44.35885984462569,13.034535730974648
537.335778630519,457.41138530906755,9.967915391831289,1025.365696778469,934.8475609381401,0.9714531250110683,0.9894421799379454,0.995991280093434,0.994505418282287,0.9726792171801877,9.367722316016875,1.0249261228703148,0.9534812116387668,0.988712557675471,39.48752185076984,13.236945116359175
468.523361697397,474.0190296305203,9.726915592283257,1029.4692383092886,1010.3146245030114,1.01164413184726,0.9305525281254623,0.9512334333989093,1.052316668249091,0.9486270711720431,9.835587851422911,0.9944323169969109,0.9476288983932669,1.0142726485634315,39.2902287466298,13.23120022207388
537.8480943684766,505.89165173849085,10.157410484808782,948.4128623070784,910.3413959387274,1.0263494006341283,0.9650705084637474,0.9419441371330413,1.0496881317090698,1.0605255056495726,10.846298514792986,1.080056539267832,0.9216677014590361,1.0140679066665517,41.07960766735862,13.224001143013213
533.6468855945576,536.5710571296145,9.697093576004164,1014.9572826743313,949.2346628006924,1.028372153684324,1.0275833485822494,0.9701341459122067,0.9929944001221671,1.0130970688266685,10.221836332891144,1.0376165666866308,1.0300366285122597,0.9228302933758662,41.90607711454053,13.32996494787208
519.5327850175107,506.9531575452008,9.713435392116716,1057.8204012502722,1055.9582180232742,1.014082165746773,0.9860498483310088,1.0187657154900147,1.0561747852360517,0.9383658252251185,10.103671655277966,0.9482582706625002,1.114266729471416,1.018876049565305,41.26440253156059,13.192699099815185
506.6113907582326,493.8022886180228,9.696129684778876,1087.754579254955,998.9717478062338,1.037504555984887,1.036068258417935,0.9643087492351399,0.9616726413849621,1.0240207616269894,9.885086053501901,0.9254891076203039,0.9639586377916951,1.0223756167268212,41.258295524215924,13.150235446621245
492.15192963658933,464.3727464189184,8.852287902233417,964.9602558650645,981.8286975560122,1.0472850527999333,1.00752274586892,1.0759483769356075,1.0177838556102088,0.9668090575863275,10.047266569649809,1.0079560120258193,0.9865197803035227,0.9550373976087344,38.37339317487882,13.244999042578618
536.450517088424,495.2180833892467,10.052749738830299,956.7899993960358,994.7044438474278,0.9446558543810423,0.9705123123399345,1.010015908277703,1.0889756012818987,1.0232445931667569,9.625222814470346,1.0602188943988515,0.981969868825165,0.9415815142753918,40.69236678472876,13.321136049232237
549.0064579112491,499.50307472394763,9.368082320702266,1002.7207934560198,1137.09470062436,0.9810554087376174,1.0467107644529747,0.9511490522428988,0.971120603034589,1.0413087631346676,9.91720882958151,0.947726177168524,1.0220563230511959,1.0285167696565811,40.895916476723016,13.206758803406697
545.0408717466531,542.264216133485,9.946365439665861,853.5954913715809,1051.7593995379093,1.043484566312268,1.06758723499689,0.9768523374930296,1.0102558703685631,0.9591530637237035,9.978156619357689,0.9535301748313285,1.049173392908738,0.9778647947976835,43.38233785359471,13.238840275050874
532.8775941183593,515.5531305401446,10.724984390242414,973.4482999424557,961.2179312702191,1.024431001224028,0.9633925393831398,0.9680809774179469,1.0749289967505244,1.0245820208261784,10.365449726561478,1.1201322884364249,0.9981646137465389,1.0424934948507516,42.05425843309207,13.294307530196567
508.9345102664739,461.77267812678883,9.739499838446354,986.451251534394,1083.3374875245177,1.0117300054174174,1.0255953811010425,1.0089133628810198,0.957876122345677,0.8494274962318527,10.040618867723866,1.0015038591179042,0.9799911341996786,1.0506266088803375,39.74805909446878,13.155212116848995
469.7920341929457,550.6694773810798,9.728995420776261,977.0329006231057,995.5602531045722,1.033623944605912,1.007829708957696,0.9487313191225228,1.003216257276998,1.0273564029372904,10.423355360520514,0.983432056045152,0.9101317502216215,1.0188088224444183,42.37418764315543,13.286010820926352
