C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C20_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac,C20_unsat_frac
0.005108344022855815,0.007592966408033765,0.06351044459537333,0.03702464074647064,0.2543809667144764,0.2504655998766389,0.11822406689536318,0.004312752581284375,9.901848889068948e-05,0.0,0.0,0.0,0.0,0.08589332481456273,0.10990721770705184,0.04776417091348914,0.013271088151092849,0.0024453980844162337
0.0046215296585427786,0.006869842154864355,0.057912640081133594,0.03473182648610181,0.2493117153511301,0.26104070017754016,0.13416040664853715,0.005352236281161231,0.0001350950279117331,0.0,0.0,0.0,0.0,0.07590934852327487,0.10395866769587297,0.04850778537765361,0.014554905697739824,0.0029333008385358495
0.00442159106870271,0.006570342967071474,0.05562501922932195,0.03216308260440489,0.23608704886442472,0.2514216125207965,0.13105890625776903,0.005378118187277531,0.00014122636777890522,0.0,0.0,0.0,0.0,0.08524461923216069,0.11655494343155699,0.055039366841654634,0.01680543394800865,0.0034886884790711987
0.004871049574619968,0.007240723997107048,0.060791208794085755,0.035770099302184284,0.2510149167604591,0.2541832285674349,0.12452727440867838,0.004725466608059274,0.00011312067603548206,0.0,0.0,0.0,0.0,0.08230840636543511,0.10894314385928118,0.04884378227545828,0.013998485664442284,0.0026690931467189013
0.004766322490857303,0.007084882294153439,0.0596714467494082,0.03515164359104474,0.25067698741023864,0.2568251892050358,0.12726814500398845,0.004913277339292722,0.00012029124254790772,0.0,0.0,0.0,0.0,0.08121977287073137,0.10715939853714887,0.04839521355344609,0.01402464691639769,0.002722782795708723
0.004257701575561212,0.006329990386530763,0.05372013474108843,0.03188269458277765,0.23737914174363942,0.26018639732328613,0.14207262591902467,0.006116951225039821,0.0001690046858514512,0.0,0.0,0.0,0.0,0.07635004886286821,0.10795837175140142,0.05294162590622075,0.016919366715386353,0.0037159445813238646
0.004422680582732043,0.006581447415835791,0.05583922749195043,0.032728162444582966,0.24189676653833975,0.2587640901097656,0.1345250364443518,0.005477987217261506,0.00014306480418017645,0.0,0.0,0.0,0.0,0.08040755594350606,0.10898887544489201,0.051286917947672254,0.015667372194789694,0.003270815420139953
0.004505314601394416,0.006705074581155682,0.05675753813211628,0.03373349981547732,0.2462544185905294,0.26084603046299515,0.1353596578388438,0.005489903931197675,0.00014223222105375435,0.0,0.0,0.0,0.0,0.07720180999259758,0.1052230368339553,0.049539061518053124,0.015110456656735738,0.003131964823894859
0.004536795423809187,0.006741177445724735,0.05683168239136733,0.03510781729840868,0.2535712042640921,0.27022857826868,0.1433327381444047,0.00591637083931152,0.00015471397615524697,0.0,0.0,0.0,0.0,0.06690588379401458,0.09420889091204931,0.045382115844909116,0.0141149403890822,0.002967091007991407
0.004938617204693217,0.007327791709843505,0.061340925772370665,0.03719053374530419,0.2593290760490187,0.26261924256162017,0.12980408689196798,0.004987503345701283,0.0001209894827772404,0.0,0.0,0.0,0.0,0.07406090930246796,0.0981245219097052,0.044577074858633076,0.013028667198032572,0.00255005996786433
