C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.00038548941614430514,0.0005974975078858635,0.005297661499040148,0.004265396218850221,0.05091930093646827,0.20152018919950887,0.42581264925555556,0.3112018159665468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00044584069807742884,0.0006906406348222345,0.006103051943950175,0.004880888322366226,0.05751425862082059,0.2131061930952747,0.3714781223224152,0.34578100436227327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038171288686632634,0.000587653920264096,0.005198299576979954,0.004184098519247613,0.05012502252630602,0.1942812212293483,0.4080509836845573,0.3371910076564303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003684649438609947,0.0005692802180489115,0.005041475605769871,0.004054240838432801,0.04850359158212589,0.1896686866160349,0.37693931498328764,0.37485494521243906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004958392310715093,0.0007713926229843599,0.006815190109321525,0.005442959324895554,0.06351971211214924,0.23190022786219275,0.39439594304986825,0.29665873568751694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003890421853031578,0.0006014889222236572,0.0053236939362218474,0.0042798358181959815,0.05103585980963435,0.1999902460665509,0.39215306454172105,0.3462267687201489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003898070471758468,0.0006009666314538768,0.005306522775452259,0.004264318930671304,0.05093885014339721,0.19968771502570995,0.4019889204632238,0.3368228989829157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003893512822921083,0.0006006693256417017,0.005311792618353188,0.00427428575371041,0.05109966493683477,0.2014228456571047,0.39550923971586033,0.3413921507102028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004703297120287834,0.000732530704617024,0.006477937343030943,0.005179093209739116,0.060639918333156774,0.22472881747817608,0.41708090033245276,0.28469047288679844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000344138336052384,0.0005292278318434063,0.004687567266930643,0.003782191967868016,0.04563198539445626,0.18129969853851716,0.4088703737936413,0.3548548168706909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039286151159719705,0.0006074754710609172,0.005381896003120469,0.004327670120123581,0.05160532507869698,0.200721076660178,0.38245551352900997,0.3545081816262129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004236038489847024,0.0006576175269247898,0.005808949936404726,0.004657072826189405,0.05507953483036046,0.21489812424575505,0.40468251525955723,0.3137925815258237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00044049180947190703,0.0006862311759329551,0.00607523418604125,0.004862918033490523,0.05717371614382239,0.21478795202051032,0.4090137999841775,0.30695965664655317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000463741145595571,0.0007172788588185111,0.006327785575923546,0.005064976677928085,0.059700522063653866,0.22564975675923293,0.3764512558261758,0.3256246830926718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
